%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745030686076E9, 0.0, 2024-11-04 15:30:30.686
1.0, -75581.12747444243, -75649.36735026448, -75715.55086559664, -75748.98907530178, -75731.68882509337, -75698.85411248852, -75804.37669806203, -75740.83068857559, -0.068, 0.842, 0.55, 192.0, 253.0, 224.0, 26.0, 80.0, 17.0, 48.0, 0.0, 0.0, 0.0, 1.7307450306950293E9, 0.0, 2024-11-04 15:30:30.695
2.0, -75585.8436925225, -75654.17297532236, -75720.35649065454, -75753.77234861521, -75736.38269142898, -75703.63738580197, -75809.11526788656, -75745.56925840012, -0.068, 0.842, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450306993494E9, 0.0, 2024-11-04 15:30:30.699
3.0, -75588.12357045694, -75656.51990849017, -75722.65872033343, -75756.11928178303, -75738.66256936343, -75706.00667071423, -75811.48455279882, -75747.8267845901, -0.068, 0.842, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307030773E9, 0.0, 2024-11-04 15:30:30.703
4.0, -75592.01277399216, -75660.4091120254, -75726.61497910201, -75760.07554055161, -75742.64117987647, -75709.9182259939, -75815.4408115674, -75751.8277468476, -0.068, 0.842, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307071612E9, 0.0, 2024-11-04 15:30:30.707
5.0, -75595.25377693817, -75663.62776322696, -75729.69951983685, -75763.20478477536, -75745.81512758913, -75713.09217370655, -75818.65946276898, -75755.00169456025, -0.068, 0.842, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307102783E9, 0.0, 2024-11-04 15:30:30.710
6.0, -75600.66289909637, -75669.08158887406, -75735.13099373948, -75768.72566565582, -75751.20189800285, -75718.54599935365, -75824.09093667161, -75760.4331684629, -0.068, 0.842, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307141776E9, 0.0, 2024-11-04 15:30:30.714
7.0, -75604.26152995367, -75672.50140577572, -75738.72962459679, -75772.21253779084, -75754.75582537125, -75722.0775749776, -75827.6001605511, -75764.05415106466, -0.068, 0.842, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745030718532E9, 0.0, 2024-11-04 15:30:30.718
8.0, -75606.54140788811, -75674.87069068798, -75741.09890950906, -75774.47006398083, -75757.0804067946, -75724.4245081454, -75829.83533499662, -75766.31167725465, -0.074, 0.84, 0.546, 192.0, 253.0, 176.0, 26.0, 64.0, 17.0, 16.0, 0.0, 0.0, 0.0, 1.7307450307229762E9, 0.0, 2024-11-04 15:30:30.722
9.0, -75608.48600965572, -75676.77058896668, -75742.9764560433, -75776.45936923736, -75759.02500856221, -75726.41381340192, -75831.69052978641, -75768.27863076671, -0.074, 0.84, 0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307270193E9, 0.0, 2024-11-04 15:30:30.727
10.0, -75612.30815795758, -75680.52568203518, -75746.75390085625, -75780.37092451703, -75762.84715686407, -75730.25831344823, -75835.51267808827, -75772.05607557966, -0.074, 0.84, 0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307312317E9, 0.0, 2024-11-04 15:30:30.731
11.0, -75614.6997946143, -75682.87261520298, -75749.01142704624, -75782.62845070702, -75765.26114526525, -75732.56054312713, -75837.85961125608, -75774.35830525856, -0.074, 0.84, 0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73074503073503E9, 0.0, 2024-11-04 15:30:30.735
12.0, -75619.9971580502, -75688.32644085008, -75754.44290094888, -75787.94816588738, -75770.60321219006, -75737.85790656303, -75843.24638166981, -75779.72272392783, -0.074, 0.84, 0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307379808E9, 0.0, 2024-11-04 15:30:30.737
13.0, -75625.33922497502, -75693.6685077749, -75759.80731961815, -75793.24552932329, -75775.90057562597, -75743.13291825449, -75848.65550382799, -75785.02008736374, -0.074, 0.84, 0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307420976E9, 0.0, 2024-11-04 15:30:30.742
14.0, -75627.68615814282, -75696.0154409427, -75762.24365976377, -75795.68186946891, -75778.26986053823, -75745.52455491122, -75851.04714048472, -75787.41172402045, -0.074, 0.84, 0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745030746199E9, 0.0, 2024-11-04 15:30:30.746
15.0, -75631.46360295577, -75699.72583052228, -75766.06580806563, -75799.50401777077, -75782.06965709564, -75749.41375844643, -75854.8022335532, -75791.23387232231, -0.074, 0.84, 0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73074503075008E9, 0.0, 2024-11-04 15:30:30.750
16.0, -75635.66573091337, -75703.92795847988, -75770.24558427877, -75803.75084921728, -75786.24943330878, -75753.59353465958, -75859.02671325525, -75795.41364853545, -0.074, 0.84, 0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73074503075499E9, 0.0, 2024-11-04 15:30:30.754
17.0, -75638.75027164821, -75707.14660968144, -75773.24071803578, -75806.81303820766, -75789.37867753251, -75756.65572364995, -75862.02184701226, -75798.49818927029, -0.074, 0.84, 0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745030759108E9, 0.0, 2024-11-04 15:30:30.759
18.0, -75643.01945483917, -75711.52755159469, -75777.57695646012, -75811.21633186536, -75793.78197119021, -75761.05901730765, -75866.44749241442, -75802.9461864169, -0.068, 0.8320000000000001, 0.55, 192.0, 253.0, 224.0, 26.0, 0.0, 17.0, 48.0, 0.0, 0.0, 0.0, 1.7307450307632177E9, 0.0, 2024-11-04 15:30:30.763
19.0, -75647.89213513043, -75716.33317665258, -75782.40493326247, -75816.08901215662, -75798.58759624811, -75765.79758713217, -75871.32017270567, -75807.75181147478, -0.068, 0.8320000000000001, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307660017E9, 0.0, 2024-11-04 15:30:30.766
20.0, -75650.32847527605, -75718.7248133093, -75784.81892166364, -75818.43594532443, -75800.95688116037, -75768.16687204443, -75873.66710587348, -75810.16579987596, -0.068, 0.8320000000000001, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745030770183E9, 0.0, 2024-11-04 15:30:30.770
21.0, -75653.18949856634, -75721.5187813662, -75787.72464844283, -75821.27461687024, -75803.75084921728, -75771.00554359026, -75876.46107393039, -75812.98211967733, -0.068, 0.8320000000000001, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307742567E9, 0.0, 2024-11-04 15:30:30.774
22.0, -75657.6598474574, -75725.96677851281, -75792.2397008228, -75825.76731750576, -75808.2435498528, -75775.49824422578, -75880.95377456592, -75817.40776507948, -0.068, 0.8320000000000001, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745030778318E9, 0.0, 2024-11-04 15:30:30.778
23.0, -75662.89015565994, -75731.3311971821, -75797.47000902535, -75831.08703268612, -75813.51856154425, -75780.81795940614, -75886.34054497964, -75822.7945354932, -0.068, 0.8320000000000001, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307830968E9, 0.0, 2024-11-04 15:30:30.783
24.0, -75664.58888823855, -75733.00757801623, -75799.05698288167, -75832.74106177581, -75815.23964586732, -75782.49434024029, -75887.99457406934, -75824.42621283844, -0.068, 0.8320000000000001, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307450307870767E9, 0.0, 2024-11-04 15:30:30.787
25.0, -75667.62872548446, -75735.95800828433, -75802.05211663868, -75835.69149204392, -75818.16772439095, -75785.42241876393, -75891.0120595708, -75827.42134659545, -0.068, 0.8320000000000001, 0.55, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745030790207E9, 0.0, 2024-11-04 15:30:30.790
