%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -182302.19123389618, -182355.85777233337, -182502.50756770463, -182532.30244306356, -182485.87786982988, -182424.5446830445, -182622.29056624064, -182513.1917015543, -0.04, 0.484, 0.2, 192.0, 254.0, 192.0, 15.0, 32.0, 6.0, 64.0, 0.0, 0.0, 0.0, 1.730845297645558E9, 0.0, 2024-11-05 19:21:37.645
1.0, -182303.9346699637, -182357.60120840088, -182504.29570726107, -182533.97882389772, -182487.6660093863, -182426.2657673676, -182624.01165056368, -182514.8904341329, -0.04, 0.484, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308452976486604E9, 0.0, 2024-11-05 19:21:37.648
2.0, -182306.61687929832, -182360.2834177355, -182507.0226200846, -182536.79514369907, -182490.30351523205, -182428.88092146887, -182626.87267385397, -182517.59499521198, -0.04, 0.484, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730845297652557E9, 0.0, 2024-11-05 19:21:37.652
3.0, -182308.20385315464, -182361.87039159186, -182508.60959394093, -182538.44917278877, -182491.8681373439, -182430.5125988141, -182628.52670294367, -182519.24902430165, -0.04, 0.484, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308452976565735E9, 0.0, 2024-11-05 19:21:37.656
4.0, -182311.6907252897, -182365.31256023797, -182512.00705909813, -182541.80193445706, -182495.31030599002, -182433.97711920468, -182631.83476112306, -182522.66884120333, -0.04, 0.484, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730845297659628E9, 0.0, 2024-11-05 19:21:37.659
5.0, -182316.7422195366, -182370.27464750703, -182517.1256085784, -182546.85342870397, -182500.40650372583, -182439.0062617071, -182636.8639036255, -182527.69798370576, -0.04, 0.484, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308452976636746E9, 0.0, 2024-11-05 19:21:37.663
6.0, -182317.92686199272, -182371.548696941, -182518.39965801235, -182548.082774649, -182501.70290490426, -182440.19090416323, -182638.2050082928, -182529.01673662863, -0.04, 0.484, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308452976675537E9, 0.0, 2024-11-05 19:21:37.667
7.0, -182319.80440852695, -182373.51565045308, -182520.45601850224, -182549.9826729277, -182503.5804514385, -182442.18020941978, -182640.0154995937, -182531.00604188515, -0.07, 0.722, 0.28800000000000003, 192.0, 253.0, 208.0, 22.0, 144.0, 9.0, 0.0, 0.0, 0.0, 0.0, 1.730845297671665E9, 0.0, 2024-11-05 19:21:37.671
8.0, -182323.55950159545, -182377.18133654373, -182524.12170459292, -182553.7377659962, -182507.24613752918, -182445.93530248824, -182643.7035374288, -182534.60467274245, -0.07, 0.722, 0.28800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308452976756444E9, 0.0, 2024-11-05 19:21:37.675
9.0, -182324.20770218465, -182377.87424062184, -182524.6804982043, -182554.3412630965, -182507.9390416073, -182446.42704086629, -182644.37408976248, -182535.16346635384, -0.07, 0.722, 0.28800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730845297680592E9, 0.0, 2024-11-05 19:21:37.680
