%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
63.0, 3169.2761980624437, -3642.1497037589197, -7190.064452894266, -4803.479290423309, -6511.487842975598, -4268.758507818998, -4745.655327517429, -4406.512308897056, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594053688E9, 0.0, 2025-02-17 16:25:59.405
64.0, 3171.8019451858936, -3654.286700998152, -7187.985740659922, -4788.324807682611, -6534.018401386547, -4289.567981906889, -4758.887560234972, -4415.363599701357, -0.124, 0.9380000000000001, 0.23800000000000002, 192.0, 252.0, 32.0, 29.0, 80.0, 7.0, 112.0, 0.0, 0.0, 0.0, 1.7398203594054096E9, 0.0, 2025-02-17 16:25:59.405
65.0, 3171.779593441438, -3672.4139657514056, -7193.707787240481, -4738.614528014008, -6559.141762154313, -4313.372589751791, -4777.104231966046, -4429.378143474834, -0.124, 0.9380000000000001, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594054391E9, 0.0, 2025-02-17 16:25:59.405
66.0, 3170.7961166854047, -3672.1680965623973, -7205.800080990802, -4746.527045551186, -6553.307956851478, -4310.891546117252, -4772.209199930335, -4428.573480674444, -0.124, 0.9380000000000001, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594054644E9, 0.0, 2025-02-17 16:25:59.405
67.0, 3171.1984480856, -3663.696785413836, -7208.258772880885, -4805.3344852130995, -6538.265232833056, -4296.921705832685, -4763.648481803952, -4422.516157927055, -0.124, 0.9380000000000001, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594054894E9, 0.0, 2025-02-17 16:25:59.405
68.0, 3169.6785294626393, -3675.565561719604, -7205.218935634964, -4794.382130429999, -6554.805523729983, -4310.690380417154, -4776.388976143477, -4430.428675464234, -0.124, 0.9380000000000001, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594055147E9, 0.0, 2025-02-17 16:25:59.405
69.0, 3170.5055440074857, -3704.756939978235, -7215.768959017869, -4739.553301281131, -6591.104756725402, -4344.307404077936, -4804.529822412708, -4452.065164096972, -0.124, 0.9380000000000001, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594055395E9, 0.0, 2025-02-17 16:25:59.405
70.0, 3169.9467503961027, -3724.06884718762, -7238.075999984265, -4719.2802690601675, -6604.7393208431395, -4361.965282197629, -4819.52784294222, -4467.577274748955, -0.124, 0.9380000000000001, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594055643E9, 0.0, 2025-02-17 16:25:59.405
71.0, 3169.1867910846227, -3708.2438121132627, -7250.637680368148, -4794.270371707723, -6581.9628932431815, -4341.133456365283, -4807.5026044252645, -4464.112754358382, -0.124, 0.9380000000000001, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820359405589E9, 0.0, 2025-02-17 16:25:59.405
72.0, 3169.097384106801, -3705.0698644006093, -7244.356840176206, -4823.8193778776385, -6585.360358400388, -4342.0275261434945, -4808.173156758923, -4464.783306692041, -0.124, 0.9380000000000001, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594056134E9, 0.0, 2025-02-17 16:25:59.405
73.0, 3169.3209015513544, -3722.9289082203995, -7245.027392509865, -4787.676607093407, -6610.886050568349, -4362.479372320101, -4825.987497089804, -4478.328463831957, -0.124, 0.9380000000000001, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594056647E9, 0.0, 2025-02-17 16:25:59.405
74.0, 3172.360738797276, -3740.0279927287097, -7261.143000262142, -4764.676662048896, -6623.827710607971, -4378.729090539109, -4841.097276341591, -4492.924152961273, -0.14200000000000002, 0.928, 0.24, 192.0, 251.0, 144.0, 29.0, 0.0, 7.0, 128.0, 0.0, 0.0, 0.0, 1.7398203594056897E9, 0.0, 2025-02-17 16:25:59.405
75.0, 3173.299512064399, -3731.511978091238, -7271.447154456038, -4825.272241267234, -6603.129995242357, -4367.799087500463, -4830.189625047401, -4485.861001713396, -0.14200000000000002, 0.928, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594057436E9, 0.0, 2025-02-17 16:25:59.405
76.0, 3173.031291130935, -3737.8375217720895, -7270.2625119999075, -4844.315927543155, -6618.2397744941445, -4373.275264892014, -4837.275128039733, -4489.347873848424, -0.14200000000000002, 0.928, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820359405769E9, 0.0, 2025-02-17 16:25:59.405
77.0, 3172.450145775097, -3758.3787749265166, -7275.984558580466, -4806.228554991312, -6647.162931819312, -4397.616314603843, -4859.537465517219, -4507.698656046231, -0.14200000000000002, 0.928, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820359405795E9, 0.0, 2025-02-17 16:25:59.405
78.0, 3171.086689363324, -3771.007510543765, -7288.792108153357, -4775.092574965069, -6656.550664490541, -4412.323762455436, -4873.462602312876, -4522.629621342376, -0.14200000000000002, 0.928, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594058282E9, 0.0, 2025-02-17 16:25:59.405
79.0, 3171.131392852234, -3751.2038649563633, -7297.330474535284, -4844.919424643448, -6623.380675718865, -4386.306331909458, -4854.038936381214, -4513.644220071343, -0.14200000000000002, 0.928, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594060607E9, 0.0, 2025-02-17 16:25:59.406
80.0, 3172.338387052821, -3739.625661328514, -7287.875686630689, -4895.68023630145, -6618.150367516323, -4376.449212604668, -4844.830017665627, -4506.312847890002, -0.14200000000000002, 0.928, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594060931E9, 0.0, 2025-02-17 16:25:59.406
81.0, 3172.003110885991, -3749.728649822313, -7281.304273760828, -4868.969901677358, -6633.483664212664, -4390.82138428943, -4856.207055593379, -4513.554813093521, -0.14200000000000002, 0.928, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203594061203E9, 0.0, 2025-02-17 16:25:59.406
