%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
82.0, -31921.129753724308, 134718.68005021574, -181940.11532546466, 134859.71955772873, -187500.02235174447, 134832.11515332642, 134832.69629868225, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401439056631963E9, 0.0, 2025-02-21 10:18:25.663
83.0, -36515.44141953486, 134709.0464483555, -182142.77859244094, 134850.93532215778, -187500.02235174447, 134823.3309177555, 134823.8226561335, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74014390566323E9, 0.0, 2025-02-21 10:18:25.663
84.0, -36406.78958973761, 134701.62566919634, -182158.11188913728, 134843.44748776525, -187500.02235174447, 134815.91013859631, 134816.29011825207, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401439056632493E9, 0.0, 2025-02-21 10:18:25.663
85.0, -32903.73479172406, 134693.53433770352, -181961.08126176373, 134834.61854870542, -187500.02235174447, 134807.058847792, 134807.52823442558, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401439056632683E9, 0.0, 2025-02-21 10:18:25.663
86.0, -33316.68327053586, 134680.0338840525, -181902.87731920212, 134821.18515028778, -187500.02235174447, 134793.62544937438, 134794.13953949686, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401439056632864E9, 0.0, 2025-02-21 10:18:25.663
87.0, -38048.793440913374, 134669.95324730317, -182098.9244698196, 134812.2221007612, -187500.02235174447, 134784.70710333672, 134785.06473124799, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740143905663335E9, 0.0, 2025-02-21 10:18:25.663
88.0, -39031.68905159105, 134665.0805670119, -182168.97483694254, 134807.48353093668, -187500.02235174447, 134780.0132370011, 134780.30380967903, -187500.02235174447, 0.046, 0.9420000000000001, 0.354, 192.0, 1.0, 112.0, 29.0, 112.0, 11.0, 16.0, 0.0, 0.0, 0.0, 1.7401439056633537E9, 0.0, 2025-02-21 10:18:25.663
89.0, -35534.33394841361, 134656.92218028574, -181984.79646263082, 134798.58753664346, -187500.02235174447, 134771.20664968572, 134771.47487061916, -187500.02235174447, 0.046, 0.9420000000000001, 0.354, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401439056633756E9, 0.0, 2025-02-21 10:18:25.663
90.0, -34874.018713714926, 134644.65107257976, -181878.93860089048, 134786.13761498185, -187500.02235174447, 134758.7567280241, 134759.0696524465, -187500.02235174447, 0.046, 0.9420000000000001, 0.354, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401439056633947E9, 0.0, 2025-02-21 10:18:25.663
91.0, -39420.96703302467, 134633.00581371854, -182052.14226867465, 134775.40877764332, -187500.02235174447, 134747.98318719663, 134748.296111619, -187500.02235174447, 0.046, 0.9420000000000001, 0.354, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401439056634135E9, 0.0, 2025-02-21 10:18:25.663
