%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -179961.80712721433, -78530.35074834237, -187487.66183706067, -187499.26239243298, -187478.96700846756, -187408.3354959888, -182540.68434723432, -180255.91138075726, 0.10400000000000001, 0.496, 0.034, 192.0, 3.0, 64.0, 15.0, 128.0, 1.0, 16.0, 0.0, 0.0, 0.0, 1.7395365204433177E9, 0.0, 2025-02-14 09:35:20.443
1.0, -180085.03229439646, -78687.95289849675, -187489.02529347246, -187500.02235174447, -187480.5539823239, -187409.81071112285, -182467.34827367644, -180328.44279151474, 0.10400000000000001, 0.496, 0.034, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395365204433825E9, 0.0, 2025-02-14 09:35:20.443
2.0, -180044.73209914353, -78714.88675056539, -187492.46746211857, -187500.02235174447, -187483.99615097002, -187413.25287976896, -182387.57489771544, -180371.84987924696, 0.10400000000000001, 0.496, 0.034, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395365204434133E9, 0.0, 2025-02-14 09:35:20.443
3.0, -179915.7625336364, -78647.94327592175, -187495.1049679643, -187500.02235174447, -187486.63365681574, -187415.95744084805, -182454.60777933692, -180348.78287896907, 0.10400000000000001, 0.496, 0.034, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73953652044344E9, 0.0, 2025-02-14 09:35:20.443
4.0, -179941.0647083598, -78699.79932305805, -187497.58601159885, -187500.02235174447, -187488.93588649464, -187418.30437401586, -182545.40056531437, -180273.18927922123, 0.10400000000000001, 0.496, 0.034, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395365204434717E9, 0.0, 2025-02-14 09:35:20.443
5.0, -180074.39286403573, -78862.34120873705, -187498.72595056606, -187500.02235174447, -187490.09817720632, -187419.44431298308, -182492.24811699966, -180326.9228728918, 0.10400000000000001, 0.496, 0.034, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395365204434988E9, 0.0, 2025-02-14 09:35:20.443
6.0, -180068.53670698844, -78921.21570363232, -187499.08357847735, -187500.02235174447, -187490.47815686205, -187419.71253391655, -182395.01802861906, -180383.74100729718, 0.10400000000000001, 0.496, 0.034, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739536520443526E9, 0.0, 2025-02-14 09:35:20.443
7.0, -179936.41554551313, -78854.47339468877, -187499.93294476665, -187500.02235174447, -187491.26046791798, -187420.62895543923, -182442.0237472086, -180365.2114111437, 0.16, 0.746, 0.056, 192.0, 5.0, 0.0, 23.0, 80.0, 1.0, 192.0, 0.0, 0.0, 0.0, 1.7395365204435527E9, 0.0, 2025-02-14 09:35:20.443
8.0, -179923.80916164033, -78873.29356352014, -187500.02235174447, -187500.02235174447, -187493.87562201926, -187423.26646128495, -182543.8359432025, -180287.09206427244, 0.16, 0.746, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395365204435673E9, 0.0, 2025-02-14 09:35:20.443
9.0, -180054.0527765814, -79027.67706247295, -187500.02235174447, -187500.02235174447, -187497.42954938766, -187426.6862781866, -182509.9730503527, -180310.42728548378, 0.16, 0.746, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395365204435787E9, 0.0, 2025-02-14 09:35:20.443
