%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -69388.62137658852, -106693.41465156253, -170678.90413748077, -145621.2798501587, -154753.7779514525, -147128.7709032024, -128882.70662816842, -155873.66740389675, 0.166, 0.318, 0.364, 192.0, 5.0, 48.0, 9.0, 240.0, 11.0, 96.0, 0.0, 0.0, 0.0, 1.7395371787996793E9, 0.0, 2025-02-14 09:46:18.799
1.0, -69496.33443311864, -106721.46609085395, -170690.37058238633, -145624.65496357143, -154820.52026039604, -147153.62604303673, -128921.30809084274, -155910.9501136482, 0.166, 0.318, 0.364, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395371787997415E9, 0.0, 2025-02-14 09:46:18.799
2.0, -69517.18861069543, -106885.79611608936, -170812.54521757906, -145747.5001510978, -154814.90997253777, -147304.74618729905, -128995.35942022318, -156061.80203697708, 0.166, 0.318, 0.364, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739537178799756E9, 0.0, 2025-02-14 09:46:18.799
3.0, -69594.54799825526, -107028.84728060332, -170977.2552224702, -145915.51821416835, -154908.69789227223, -147459.3979071853, -129133.24733176797, -156208.54123932615, 0.166, 0.318, 0.364, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395371787997696E9, 0.0, 2025-02-14 09:46:18.799
4.0, -69769.04806721784, -107044.85112963333, -171036.5320487657, -145974.59387476373, -155086.43896418082, -147489.93039011126, -129242.9049900657, -156240.5265856417, 0.166, 0.318, 0.364, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395371787997863E9, 0.0, 2025-02-14 09:46:18.799
5.0, -69897.14591469121, -107072.05320263543, -171048.84785996054, -145981.00882542238, -155178.46109610333, -147511.6562857218, -129290.55890924441, -156267.9298243439, 0.166, 0.318, 0.364, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739537178799798E9, 0.0, 2025-02-14 09:46:18.799
6.0, -69920.19056322462, -107227.19666089973, -171159.8913264145, -146090.86764942022, -155183.82551477262, -147645.65499373138, -129360.29635194497, -156402.30851200921, 0.166, 0.318, 0.364, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73953717879981E9, 0.0, 2025-02-14 09:46:18.799
7.0, -69980.1155901093, -107373.73469754872, -171317.71699401343, -146259.22098865762, -155261.07314361015, -147796.641027527, -129480.4593301367, -156548.1089410912, 0.26, 0.47800000000000004, 0.534, 192.0, 8.0, 32.0, 14.0, 240.0, 16.0, 176.0, 0.0, 0.0, 0.0, 1.7395371787998216E9, 0.0, 2025-02-14 09:46:18.799
8.0, -70150.01119971409, -107395.37118618145, -171385.37572447964, -146332.0876755819, -155427.21366014646, -147840.38339142603, -129580.43868308529, -156591.78424975686, 0.26, 0.47800000000000004, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739537178799834E9, 0.0, 2025-02-14 09:46:18.799
9.0, -70298.2926724306, -107409.54219216612, -171400.41844849807, -146339.26258555206, -155528.15413810662, -147860.76818236927, -129633.25585523319, -156619.94744777054, 0.26, 0.47800000000000004, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739537178799846E9, 0.0, 2025-02-14 09:46:18.799
