%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -144255.32004300595, -161598.6867664679, -161780.85348377866, -161795.62798686363, -161746.29768685077, -161702.3765089961, -149231.39950411316, -161767.3306783832, 0.11, 0.492, 0.056, 192.0, 3.0, 112.0, 15.0, 96.0, 1.0, 192.0, 0.0, 0.0, 0.0, 1.739536747281426E9, 0.0, 2025-02-14 09:39:07.281
1.0, -144218.86434779936, -161601.21251359137, -161783.40158264656, -161798.24314096489, -161749.11400665212, -161704.9693113529, -149340.6995344996, -161769.72231503992, 0.11, 0.492, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395367472815084E9, 0.0, 2025-02-14 09:39:07.281
2.0, -144175.8372397229, -161600.2960920687, -161782.26164367935, -161796.9914432754, -161747.86230896262, -161703.85172413013, -149309.742368429, -161768.47061735042, 0.11, 0.492, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395367472815323E9, 0.0, 2025-02-14 09:39:07.281
3.0, -144247.8992638468, -161599.8937606685, -161781.70285006796, -161796.54440838628, -161747.21410837342, -161703.29293051874, -149230.72895177949, -161768.20239641695, 0.11, 0.492, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395367472815475E9, 0.0, 2025-02-14 09:39:07.281
4.0, -144338.2673666796, -161601.45838278037, -161783.46863787994, -161798.42195492054, -161749.04695141877, -161705.0140148418, -149299.0358828349, -161770.01288771784, 0.11, 0.492, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739536747281562E9, 0.0, 2025-02-14 09:39:07.281
5.0, -144282.2091915857, -161602.9335979144, -161785.10031522517, -161800.05363226577, -161750.8350909752, -161706.57863695367, -149416.22607901407, -161771.689268552, 0.11, 0.492, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395367472815766E9, 0.0, 2025-02-14 09:39:07.281
6.0, -144192.13166143082, -161605.52640027125, -161787.53665537082, -161802.35586194467, -161753.2714311208, -161709.01497709932, -149379.6586250852, -161774.0809052087, 0.11, 0.492, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395367472815907E9, 0.0, 2025-02-14 09:39:07.281
7.0, -144269.33458677944, -161606.17460086045, -161787.96133851545, -161802.84760032268, -161753.5843555432, -161709.55141896624, -149280.52863842592, -161774.46088486444, 0.168, 0.726, 0.076, 192.0, 5.0, 64.0, 22.0, 176.0, 2.0, 96.0, 0.0, 0.0, 0.0, 1.7395367472816052E9, 0.0, 2025-02-14 09:39:07.281
8.0, -144398.72883543122, -161607.91803692796, -161789.68242283852, -161804.6357398791, -161755.30543986624, -161711.22779980037, -149330.998877406, -161776.07021046523, 0.168, 0.726, 0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739536747281621E9, 0.0, 2025-02-14 09:39:07.281
9.0, -144387.57531494802, -161606.62163574956, -161788.54248387128, -161803.4958009119, -161754.36666659912, -161710.08786083315, -149472.19484713016, -161774.93027149801, 0.168, 0.726, 0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395367472816355E9, 0.0, 2025-02-14 09:39:07.281
