%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -178936.46555381603, -147285.63544578975, 85449.33324448267, -187500.02235174447, -187500.02235174447, -160186.52590352605, -177546.8128975407, -161175.52354044004, 0.116, 0.352, 0.372, 192.0, 3.0, 160.0, 11.0, 0.0, 11.0, 160.0, 0.0, 0.0, 0.0, 1.730829726321177E9, 0.0, 2024-11-05 15:02:06.321
1.0, -178942.2993591189, -147274.39251832874, 85438.26913097729, -187500.02235174447, -187500.02235174447, -160193.7678687296, -177550.6126940981, -161174.33889798392, 0.116, 0.352, 0.372, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308297263213046E9, 0.0, 2024-11-05 15:02:06.321
2.0, -178951.32946387882, -147239.36733476727, 85426.89209304954, -187500.02235174447, -187500.02235174447, -160168.6445079618, -177570.99748504133, -161171.74609562708, 0.116, 0.352, 0.372, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308297263213196E9, 0.0, 2024-11-05 15:02:06.321
3.0, -178945.92034172063, -147226.35861949428, 85414.88920627705, -187500.02235174447, -187500.02235174447, -160178.9039586668, -177568.4717379179, -161164.77235135704, 0.116, 0.352, 0.372, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730829726321332E9, 0.0, 2024-11-05 15:02:06.321
4.0, -178933.67158575912, -147236.8415876438, 85401.4558078594, -187500.02235174447, -187500.02235174447, -160225.73086330068, -177544.7565370508, -161157.21746173114, 0.116, 0.352, 0.372, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308297263213444E9, 0.0, 2024-11-05 15:02:06.321
5.0, -178935.41502182663, -147228.41497998417, 85387.84359548612, -187500.02235174447, -187500.02235174447, -160240.34890417443, -177540.82263002667, -161153.1941477292, 0.116, 0.352, 0.372, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308297263213568E9, 0.0, 2024-11-05 15:02:06.321
6.0, -178944.9368649646, -147192.87570630023, 85374.76782497976, -187500.02235174447, -187500.02235174447, -160213.19153466125, -177559.88866804703, -161149.50610989405, 0.116, 0.352, 0.372, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308297263213685E9, 0.0, 2024-11-05 15:02:06.321
7.0, -178940.31005386234, -147173.85437176877, 85361.40148179549, -187500.02235174447, -187500.02235174447, -160212.07394743848, -177561.5650488812, -161141.6829993347, 0.186, 0.506, 0.556, 192.0, 5.0, 208.0, 15.0, 208.0, 17.0, 96.0, 0.0, 0.0, 0.0, 1.7308297263213804E9, 0.0, 2024-11-05 15:02:06.321
8.0, -178926.2284548555, -147186.0360724969, 85348.21395256686, -187500.02235174447, -187500.02235174447, -160257.06800902702, -177538.2521794143, -161133.4352056307, 0.186, 0.506, 0.556, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308297263213935E9, 0.0, 2024-11-05 15:02:06.321
9.0, -178925.75906822196, -147186.81838355283, 85335.87578962753, -187500.02235174447, -187500.02235174447, -160282.57134945053, -177529.84792349912, -161129.9706852401, 0.186, 0.506, 0.556, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7308297263214052E9, 0.0, 2024-11-05 15:02:06.321
