%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -119447.20827903847, -122025.50435370259, -174572.53331810635, -157829.66856118068, -173375.3738850801, -174482.27697399582, -149486.14233567027, -174574.63438208515, 0.148, 0.402, 0.28200000000000003, 192.0, 4.0, 160.0, 12.0, 144.0, 8.0, 208.0, 0.0, 0.0, 0.0, 1.7395369418283179E9, 0.0, 2025-02-14 09:42:21.828
1.0, -119414.21710422244, -122166.72267517123, -174570.02992272735, -157950.21151902815, -173309.1680180035, -174480.4888344394, -149532.36574320385, -174572.28744891734, 0.148, 0.402, 0.28200000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395369418283548E9, 0.0, 2025-02-14 09:42:21.828
2.0, -119478.34425906472, -122227.74293753422, -174567.61593432617, -158045.27348819657, -173380.4700828159, -174478.5442326718, -149626.98067748317, -174569.94051574953, 0.148, 0.402, 0.28200000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395369418283763E9, 0.0, 2025-02-14 09:42:21.828
3.0, -119596.80850467784, -122183.55353874607, -174565.67133255856, -158024.21814491967, -173524.10239268572, -174476.5325756708, -149683.91057061084, -174567.83945177073, 0.148, 0.402, 0.28200000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395369418283904E9, 0.0, 2025-02-14 09:42:21.828
4.0, -119630.80550799436, -122200.80908546557, -174565.11253894717, -158017.51262158307, -173552.82438431078, -174476.1302442706, -149692.78421315958, -174567.30300990382, 0.148, 0.402, 0.28200000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395369418284032E9, 0.0, 2025-02-14 09:42:21.828
5.0, -119595.1321238437, -122323.85543869203, -174565.26900115836, -158121.0682536445, -173504.18698837602, -174476.80079660425, -149729.12814964392, -174567.66063781508, 0.148, 0.402, 0.28200000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395369418284197E9, 0.0, 2025-02-14 09:42:21.828
6.0, -119634.7394150185, -122404.74640187579, -174565.42546336955, -158226.56848747356, -173566.1236722617, -174477.35959021564, -149815.40588324142, -174567.95121049302, 0.148, 0.402, 0.28200000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395369418284311E9, 0.0, 2025-02-14 09:42:21.828
7.0, -119758.50102406753, -122378.41604690744, -174562.51973659036, -158220.37705425944, -173718.0484793244, -174474.52091866982, -149872.6710525359, -174565.02313196936, 0.212, 0.598, 0.41600000000000004, 192.0, 6.0, 160.0, 18.0, 176.0, 13.0, 0.0, 0.0, 0.0, 0.0, 1.739536941828446E9, 0.0, 2025-02-14 09:42:21.828
8.0, -119811.1840857487, -122379.80185506366, -174559.23403015544, -158196.68420513681, -173778.48759633157, -174471.2799157238, -149871.91109322442, -174561.75977727887, 0.212, 0.598, 0.41600000000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739536941828456E9, 0.0, 2025-02-14 09:42:21.828
9.0, -119775.77892253149, -122503.83168504617, -174557.7588150214, -158283.92306374587, -173723.8152293939, -174470.1399767566, -149890.55244810015, -174560.41867261156, 0.212, 0.598, 0.41600000000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395369418284657E9, 0.0, 2025-02-14 09:42:21.828
