%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -178209.20684447372, -51791.54000181437, -177671.22270717894, -177432.640186863, -177337.62292118347, -180778.3163521667, -179167.20261182816, -178247.98712110368, 0.024, 0.47600000000000003, 0.168, 192.0, 0.0, 192.0, 14.0, 224.0, 5.0, 64.0, 0.0, 0.0, 0.0, 1.7426781674052055E9, 0.0, 2025-03-22 18:16:07.405
1.0, -179814.37502078715, -53832.142511861624, -177772.6102200282, -177879.33979980228, -177458.67996915343, -180471.35984556196, -178729.39899318208, -177537.42516486946, 0.024, 0.47600000000000003, 0.168, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674052792E9, 0.0, 2025-03-22 18:16:07.405
2.0, -179442.01730990616, -53304.5295839941, -177705.10795177319, -177865.21349730654, -177775.3147811073, -180530.92724453536, -178704.74501904787, -177474.5944112056, 0.024, 0.47600000000000003, 0.168, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674052951E9, 0.0, 2025-03-22 18:16:07.405
3.0, -177883.54192775988, -51378.56917125812, -177621.5794827437, -177642.2771981093, -177748.38092903866, -180836.65440519506, -179064.2728286115, -178139.29058781752, 0.024, 0.47600000000000003, 0.168, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674053097E9, 0.0, 2025-03-22 18:16:07.405
4.0, -177971.8536701028, -51632.35087780367, -177676.45301538147, -177615.99154662987, -177439.74804159976, -180851.69712921348, -179092.05604696943, -178350.49222117572, 0.024, 0.47600000000000003, 0.168, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674053233E9, 0.0, 2025-03-22 18:16:07.405
5.0, -179631.29188195372, -53797.832584122734, -177801.71219130902, -177834.21162774702, -177419.45265763436, -180544.00301504173, -178663.7295679724, -177667.69113155498, 0.024, 0.47600000000000003, 0.168, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674053369E9, 0.0, 2025-03-22 18:16:07.405
6.0, -179801.20984330296, -53897.25314345994, -177796.48188310646, -177875.87527941173, -177743.50824874738, -180481.10520614448, -178530.55787450765, -177409.79670402966, 0.024, 0.47600000000000003, 0.168, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674053507E9, 0.0, 2025-03-22 18:16:07.405
7.0, -178129.81344816845, -51863.62437768273, -177655.64354129357, -177644.31120685473, -177771.4032258276, -180831.5805592037, -178877.81457636532, -178042.99927270404, 0.034, 0.71, 0.25, 192.0, 1.0, 16.0, 22.0, 48.0, 7.0, 208.0, 0.0, 0.0, 0.0, 1.742678167405364E9, 0.0, 2025-03-22 18:16:07.405
8.0, -177686.690114342, -51466.38917522302, -177666.55119258777, -177528.52917057625, -177444.19603874636, -180989.18270935808, -179000.9950400585, -178479.55119366065, 0.034, 0.71, 0.25, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674053786E9, 0.0, 2025-03-22 18:16:07.405
9.0, -179374.00095152867, -53675.277969274284, -177801.80159828684, -177744.4023185256, -177426.1805327154, -180631.1301149285, -178543.52188629174, -177823.79571483086, 0.034, 0.71, 0.25, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674053924E9, 0.0, 2025-03-22 18:16:07.405
10.0, -180059.77482316195, -54383.85062025197, -177850.39429073266, -177851.80245063335, -177769.54803103782, -180440.00034809118, -178024.08969689487, -177366.94840990883, 0.034, 0.71, 0.25, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674054055E9, 0.0, 2025-03-22 18:16:07.405
11.0, -178410.77487597166, -52382.430718234864, -177676.67653282604, -177612.07999135018, -177847.8238401203, -180758.98209321286, -178493.45397871186, -177886.26884058345, 0.034, 0.71, 0.25, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742678167405419E9, 0.0, 2025-03-22 18:16:07.405
12.0, -177561.05095875871, -51426.915994514944, -177651.59787554716, -177428.5721693721, -177529.84792349912, -180995.75412222793, -179267.0031508211, -178468.44237666635, 0.034, 0.71, 0.25, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674054325E9, 0.0, 2025-03-22 18:16:07.405
13.0, -179037.94247364314, -53441.009335638206, -177771.13500489414, -177612.92935763948, -177364.8249941856, -180694.31849650366, -179033.58388347435, -177954.62047512777, 0.034, 0.71, 0.25, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7426781674054458E9, 0.0, 2025-03-22 18:16:07.405
