%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -167024.43862252697, -167081.39086739908, -163984.02023124936, -167243.8209943558, -163616.24462798174, -164554.57086021555, -160771.82868383275, -156858.28409889748, -0.028, 0.446, 0.212, 192.0, 255.0, 32.0, 13.0, 240.0, 6.0, 160.0, 0.0, 0.0, 0.0, 1.7307466710170095E9, 0.0, 2024-11-04 15:57:51.017
1.0, -167025.89148591657, -167082.79902729977, -163166.48282605206, -167244.49154668947, -162934.85169826171, -165152.65883835065, -161630.98503720583, -156855.57953781838, -0.028, 0.446, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307466710198023E9, 0.0, 2024-11-04 15:57:51.019
2.0, -167022.33755854817, -167079.22274818693, -163853.77661630829, -167242.43518619958, -163536.56065899858, -164743.46545260734, -161452.86398564148, -157168.1016287925, -0.028, 0.446, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730746671023774E9, 0.0, 2024-11-04 15:57:51.023
3.0, -167023.74571844886, -167080.76501855435, -164655.84661434253, -167244.49154668947, -164208.34233860284, -164169.4950067395, -160954.93417441062, -157177.73523065273, -0.028, 0.446, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307466710277174E9, 0.0, 2024-11-04 15:57:51.027
4.0, -167027.8137359397, -167084.7883325563, -164184.64948948022, -167247.6207909132, -163792.13050510056, -164460.69353350325, -161227.46899455416, -156944.0030388836, -0.028, 0.446, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307466710308244E9, 0.0, 2024-11-04 15:57:51.030
5.0, -167028.59604699566, -167085.41418140105, -163259.5778417084, -167247.3302182353, -163016.01088237893, -165087.16822709658, -161781.65814657905, -156871.44927638167, -0.028, 0.446, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307466710348337E9, 0.0, 2024-11-04 15:57:51.034
6.0, -167028.84191618467, -167085.81651280125, -163683.0316404142, -167248.85013685827, -163395.0070613631, -164860.7674075088, -161548.99883854378, -157146.4874919042, -0.028, 0.446, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307466710387928E9, 0.0, 2024-11-04 15:57:51.038
7.0, -167031.50177377486, -167088.65518434707, -164639.7533583347, -167252.49347120448, -164203.7602309895, -164182.03433537894, -160721.67136927502, -157210.03350139066, -0.05, 0.682, 0.324, 192.0, 254.0, 112.0, 21.0, 80.0, 10.0, 32.0, 0.0, 0.0, 0.0, 1.7307466710429251E9, 0.0, 2024-11-04 15:57:51.042
8.0, -167033.33461682018, -167090.2421582034, -164357.11554969737, -167253.29813400487, -163944.47999530792, -164356.1320729413, -160577.7037832384, -156950.552100009, -0.05, 0.682, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307466710480416E9, 0.0, 2024-11-04 15:57:51.048
9.0, -167032.93228541999, -167089.66101284756, -163362.28410748055, -167251.5770496818, -163102.28861597643, -165030.5959618802, -161387.46278136526, -156820.59905774583, -0.05, 0.682, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730746671052074E9, 0.0, 2024-11-04 15:57:51.052
10.0, -167032.06056738622, -167088.8339983027, -163483.87759731742, -167251.68880840408, -163225.08910001387, -165022.72814783195, -161691.5135611908, -157073.75491544665, -0.05, 0.682, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730746671055896E9, 0.0, 2024-11-04 15:57:51.055
11.0, -167032.5746575087, -167089.437495403, -164535.10249079496, -167253.54400319388, -164118.64478810367, -164289.05448783096, -161087.85999868633, -157242.6670482954, -0.05, 0.682, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730746671058786E9, 0.0, 2024-11-04 15:57:51.058
12.0, -167036.79913721076, -167093.61727161615, -164503.586531113, -167257.1202823067, -164071.68377300308, -164277.20806326965, -161101.58396978187, -157039.48969119665, -0.05, 0.682, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307466710629811E9, 0.0, 2024-11-04 15:57:51.062
13.0, -167038.65433200056, -167095.56187338376, -163538.81818518857, -167257.76848289592, -163252.35822824936, -164919.06075704822, -161659.7517323198, -156871.13635195929, -0.05, 0.682, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307466710669167E9, 0.0, 2024-11-04 15:57:51.066
14.0, -167038.8778494451, -167095.80774257277, -163363.33463946995, -167258.4837387185, -163123.61218018678, -165109.74348899646, -161784.18389370252, -157059.38274376187, -0.05, 0.682, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307466710708747E9, 0.0, 2024-11-04 15:57:51.070
15.0, -167041.56005877972, -167098.4452484185, -164427.054158098, -167262.55175620934, -164033.79756615133, -164390.64316638032, -161158.02212453153, -157284.7777348492, -0.05, 0.682, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307466710758903E9, 0.0, 2024-11-04 15:57:51.075
16.0, -167041.9847419244, -167098.82522807425, -164631.77378556418, -167262.484700976, -164189.03043139345, -164216.2995596289, -161015.79797456242, -157111.10468043145, -0.05, 0.682, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730746671079825E9, 0.0, 2024-11-04 15:57:51.079
17.0, -167046.1198146486, -167102.80383858728, -163740.27445796426, -167265.16691031063, -163428.10999490143, -164786.82783685063, -161521.55089635265, -156894.9856632931, -0.05, 0.802, 0.376, 192.0, 254.0, 112.0, 25.0, 16.0, 11.0, 192.0, 0.0, 0.0, 0.0, 1.7307466710838332E9, 0.0, 2024-11-04 15:57:51.083
