%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
79.0, -5773.813220717099, -5623.520090999615, -6055.5793113207, -6011.658133466021, -47741.40390651273, -38802.31544999069, -89440.19251348883, -64742.341904919376, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7393886558825085E9, 0.0, 2025-02-12 16:30:55.882
80.0, -5858.459276969347, -5673.856219512966, -6058.127410188605, -5996.369540258592, -47730.94329010764, -38764.92098151696, -89418.13134171144, -64708.65782602523, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739388655882553E9, 0.0, 2025-02-12 16:30:55.882
81.0, -6032.713476742921, -5818.159081716429, -6025.784435961776, -5953.744763582321, -47727.612880183806, -38731.66158576746, -89365.15770735237, -64660.623927190776, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7393886558825848E9, 0.0, 2025-02-12 16:30:55.882
82.0, -5969.882723079053, -5785.346720856038, -6018.318953313703, -5962.104316008606, -47736.419467499196, -38764.67511232795, -89379.01578891466, -64686.93193041467, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739388655882615E9, 0.0, 2025-02-12 16:30:55.882
83.0, -5788.274799379683, -5637.35582081745, -6050.237244395882, -6005.734921185365, -47739.39224951175, -38802.6060226686, -89432.81643781859, -64737.35746590584, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739388655882648E9, 0.0, 2025-02-12 16:30:55.882
84.0, -5827.5691661321125, -5650.789219235089, -6061.860151512641, -6002.270400794792, -47728.73046740657, -38773.72756883235, -89423.853388292, -64715.60921855083, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7393886558826768E9, 0.0, 2025-02-12 16:30:55.882
85.0, -6014.273287567293, -5800.344741385548, -6031.752351731343, -5958.013946773284, -47724.14835979323, -38733.13680090151, -89368.62222774295, -64662.568528958385, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7393886558827293E9, 0.0, 2025-02-12 16:30:55.882
86.0, -5999.454080993424, -5806.156194943928, -6016.642572479555, -5955.622310116567, -47734.74308666505, -38758.461327369376, -89371.46089928877, -64678.147694843734, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739388655882758E9, 0.0, 2025-02-12 16:30:55.882
87.0, -5811.051226979641, -5657.40533559386, -6045.00693619334, -5999.007046104318, -47740.398078012244, -38803.70125814692, -89427.13909472694, -64733.35650364835, 0.058, 0.9400000000000001, 0.342, 192.0, 1.0, 208.0, 29.0, 96.0, 10.0, 176.0, 0.0, 0.0, 0.0, 1.7393886558827865E9, 0.0, 2025-02-12 16:30:55.882
88.0, -5804.479814109781, -5634.785370205089, -6066.397555637069, -6009.065331109206, -47733.24551978654, -38788.2562027283, -89433.84461806354, -64727.947381490165, 0.058, 0.9400000000000001, 0.342, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7393886558828185E9, 0.0, 2025-02-12 16:30:55.882
